Location;Date;DDVEC;FHVEC;FG;FHX;FHXN;FHN;FHNH
  269;20210730;  203;   47;   49;   90;   24;   30;    5
  269;20210731;  248;   60;   64;   80;    1;   20;   24
  269;20210801;  264;   25;   35;   50;    7;   20;   11
  269;20210802;  305;   19;   26;   50;   14;   10;   20
  269;20210803;   40;   15;   17;   30;   13;    0;    2
  269;20210804;   52;   21;   25;   40;   15;   20;    1
  269;20210805;  107;   17;   22;   40;   16;   10;    1
  269;20210806;  208;   50;   53;   80;   10;   30;    1
  269;20210807;  189;   44;   45;   60;   14;   30;   18
  269;20210808;  213;   74;   75;  100;    9;   50;    1
  269;20210809;  205;   53;   54;   90;   15;   20;   20
  269;20210810;  241;   36;   41;   70;   11;   10;   21
  269;20210811;  204;   20;   25;   40;    9;   10;    1
  269;20210812;  240;   19;   26;   60;   11;    0;   21
  269;20210813;  241;   38;   42;   70;   10;   10;    1
  269;20210814;  233;   35;   41;   70;   13;   10;   21
  269;20210815;  233;   37;   41;   80;   13;   10;    6
  269;20210816;  280;   60;   65;   90;   17;   30;    2
  269;20210817;  256;   39;   41;   70;   10;   20;   15
  269;20210818;  250;   39;   40;   70;   15;   20;    1
  269;20210819;  238;   35;   37;   50;   11;   20;   24
  269;20210820;  236;   20;   27;   50;    8;   10;   19
  269;20210821;  113;   12;   17;   30;   12;    0;    5
  269;20210822;  306;   22;   38;   60;   12;    0;    3
  269;20210823;   25;   46;   47;   60;    1;   30;   23
  269;20210824;   25;   37;   39;   50;    8;   20;   23
  269;20210825;  336;   26;   31;   50;   16;   10;    3
  269;20210826;  345;   41;   45;   60;   15;   30;    8
  269;20210827;  350;   49;   50;   80;   15;   30;    4
  269;20210828;    1;   50;   50;   70;    9;   30;    1
  269;20210829;  355;   44;   45;   50;    1;   40;   12
  269;20210830;  357;   45;   45;   70;   14;   30;    2
  269;20210831;  356;   36;   36;   50;   13;   20;    1
  269;20210901;  354;   17;   19;   40;   14;    0;   24
  269;20210902;   17;   18;   20;   40;   14;    0;    4
  269;20210903;   36;   33;   35;   50;   21;   30;    1
  269;20210904;   61;   38;   38;   60;    8;   20;    1
  269;20210905;   56;   34;   35;   60;   11;   10;   24
  269;20210906;   43;   15;   16;   20;    1;    0;   23
  269;20210907;   90;   13;   16;   30;   16;   10;    1
  269;20210908;   86;   26;   28;   40;   11;   20;    1
  269;20210909;  162;    4;   25;   50;   15;    0;   23
  269;20210910;  200;   23;   28;   50;   12;   10;   17
  269;20210911;  232;   40;   43;   60;   10;   20;   24
  269;20210912;  255;   25;   33;   50;    9;   10;   21
  269;20210913;   51;   12;   20;   30;   13;    0;    2
  269;20210914;   77;   25;   30;   40;    2;   10;   21
  269;20210915;  263;   26;   32;   50;   12;    0;    1
  269;20210916;  272;   35;   38;   60;   13;   20;   18
  269;20210917;  266;    9;   15;   40;   16;    0;   21
  269;20210918;   68;   22;   22;   40;   16;    0;    1
  269;20210919;   86;   38;   40;   50;    5;   30;    2
  269;20210920;   61;   30;   33;   60;   11;   10;    2
  269;20210921;  245;   18;   22;   40;   10;    0;    1
  269;20210922;  227;   27;   29;   50;   11;   10;    1
  269;20210923;  249;   47;   54;   90;   10;   20;   21
  269;20210924;  233;   50;   51;   80;   12;   30;    1
  269;20210925;  189;   20;   28;   50;    1;   10;   21
  269;20210926;  181;   15;   25;   40;   14;   10;    7
  269;20210927;  194;   41;   46;   90;   16;   20;    1
  269;20210928;  185;   37;   40;   50;    3;   20;   18
  269;20210929;  228;   43;   53;   80;   15;   40;    1
  269;20210930;  207;   61;   63;   80;   12;   30;    7
  269;20211001;  195;   63;   63;   80;    1;   40;   24
  269;20211002;  176;   51;   53;  120;   21;   20;    2
  269;20211003;  212;   43;   48;   90;    1;   10;    9
  269;20211004;  188;   55;   56;   90;   12;   30;   18
  269;20211005;  179;   53;   57;   80;   11;   40;    1
  269;20211006;  230;   30;   45;   80;    2;    0;   22
  269;20211007;  124;   12;   16;   30;   17;    0;    7
  269;20211008;   66;   22;   23;   40;   12;   10;    1
  269;20211009;   73;   24;   26;   40;    1;   10;   20
  269;20211010;  293;   12;   16;   30;   13;    0;    5
  269;20211011;  292;   24;   26;   40;   11;   10;    3
  269;20211012;  314;   26;   35;   60;   14;   20;   20
  269;20211013;  270;   26;   32;   50;   22;   20;    1
  269;20211014;  240;   47;   50;   70;   13;   30;    3
  269;20211015;  295;   23;   38;   80;    6;   10;   17
  269;20211016;  199;   27;   28;   50;   14;   10;    1
  269;20211017;  192;   37;   38;   60;   11;   30;    1
  269;20211018;  178;   35;   36;   50;   10;   20;    8
  269;20211019;  207;   59;   61;   90;   14;   40;    1
  269;20211020;  214;   75;   79;  110;   11;   30;   23
  269;20211021;  272;   54;   64;  120;    3;   20;    1
  269;20211022;  268;   50;   56;  100;   10;   20;   20
  269;20211023;  185;   23;   24;   40;   13;   10;    2
  269;20211024;  172;   31;   32;   40;    6;   20;    2
  269;20211025;  197;   38;   39;   60;   22;   20;   17
  269;20211026;  211;   58;   59;   70;   15;   40;    2
  269;20211027;  212;   59;   60;   80;   12;   30;   18
  269;20211028;  177;   41;   41;   60;   13;   30;    1
  269;20211029;  180;   60;   62;   80;   13;   40;   16
  269;20211030;  179;   44;   48;   70;   10;   20;    4
  269;20211031;  178;   46;   51;   80;   18;   30;    2
  269;20211101;  195;   67;   67;  100;   10;   20;   24
  269;20211102;  195;   26;   30;   40;    2;   10;   16
  269;20211103;  168;    8;   12;   20;    1;    0;   20
  269;20211104;  278;    5;   15;   20;    2;   10;    1
  269;20211105;  253;   21;   26;   40;   21;   20;    1
  269;20211106;  214;   71;   71;  100;   18;   40;    1
  269;20211107;  267;   53;   55;   90;    1;   30;   19
  269;20211108;  235;   22;   27;   50;   13;   10;    6
  269;20211109;  192;   39;   40;   70;   12;   20;    1
  269;20211110;  192;   27;   28;   40;    1;   20;    3
  269;20211111;  196;   26;   27;   40;   15;   20;    2
  269;20211112;  182;   46;   47;   70;   21;   20;    1
  269;20211113;  183;   16;   24;   70;    1;    0;   17
  269;20211114;   63;   32;   33;   50;   10;   20;    1
  269;20211115;   67;   33;   34;   50;   11;   20;   23
  269;20211116;  184;   12;   20;   40;   23;    0;   11
  269;20211117;  232;   39;   44;   60;    4;   30;   14
  269;20211118;  226;   50;   50;   80;   12;   40;    1
  269;20211119;  246;   43;   45;   60;   12;   30;   18
  269;20211120;  229;   42;   43;   60;   13;   30;    2
  269;20211121;  340;   27;   37;   60;   14;   20;    5
  269;20211122;    7;   12;   18;   40;    1;    0;    9
  269;20211123;  290;   15;   18;   30;    4;   10;   17
  269;20211124;  186;   21;   21;   40;   12;   10;    1
  269;20211125;  238;   23;   29;   40;    2;   20;    1
  269;20211126;  204;   53;   56;  100;   12;   20;   20
  269;20211127;  216;   35;   40;   80;   15;   10;   21
  269;20211128;  330;   12;   19;   40;   10;    0;    5
  269;20211129;  279;   27;   34;   70;   24;   20;    9
  269;20211130;  251;   46;   55;   90;    2;   20;   18
  269;20211201;  250;   72;   88;  130;    3;   40;   21
  269;20211202;  292;   23;   30;   50;    2;   20;    4
  269;20211203;  209;   69;   69;  110;   13;   20;    1
  269;20211204;  199;   31;   34;   50;   22;   20;    7
  269;20211205;  142;   15;   30;   50;    2;   20;   13
  269;20211206;  168;   35;   41;   70;   20;   10;    4
  269;20211207;  168;   45;   53;   90;   22;   20;    4
  269;20211208;  187;   59;   60;   80;    9;   40;   21
  269;20211209;  179;   42;   42;   50;   10;   30;    2
  269;20211210;  116;   20;   29;   50;    1;    0;   23
  269;20211211;  185;   21;   23;   50;   21;    0;    8
  269;20211212;  216;   51;   53;   70;    4;   40;    1
  269;20211213;  206;   46;   46;   50;    1;   40;   14
  269;20211214;  222;   45;   46;   50;    2;   40;    1
  269;20211215;  229;   41;   42;   50;    3;   30;   15
  269;20211216;  203;    8;   12;   30;    1;    0;   20
  269;20211217;  336;    8;    9;   20;    3;    0;    5
  269;20211218;  328;   15;   19;   30;    5;   10;    1
  269;20211219;  318;   28;   30;   40;    3;   20;   20
  269;20211220;   25;   14;   17;   20;    1;   10;    8
  269;20211221;   76;    8;   10;   20;   15;    0;   12
  269;20211222;  153;   16;   19;   30;   10;    0;    1
  269;20211223;  211;   45;   47;   80;   17;   20;    1
  269;20211224;  278;   20;   49;   80;   23;   10;   17
  269;20211225;   70;   71;   72;   80;    3;   50;   22
  269;20211226;   87;   41;   42;   50;    1;   30;   23
  269;20211227;  126;   24;   26;   40;   20;   10;    9
  269;20211228;  209;   36;   49;   70;   13;   30;    1
  269;20211229;  236;   38;   46;   70;   20;   30;    6
  269;20211230;  232;   82;   83;  100;    9;   50;    4
  269;20211231;  229;   80;   81;  110;    9;   40;   24
  269;20220101;  203;   53;   54;   70;   14;   40;    7
  310;20161231;  198;   58;   58;   80;   22;   50;    1
  310;20170101;  201;   68;   69;   90;    6;   40;   22
  310;20170102;  319;   30;   36;   60;   13;   10;   11
  310;20170103;  266;   81;   84;  110;   14;   50;    1
  310;20170104;  317;   69;   74;  100;    3;   40;   23
  310;20170105;   43;   26;   41;   60;   23;   10;   10
  310;20170106;  176;   55;   58;   90;   22;   40;    5
  310;20170107;  215;   46;   57;   90;    1;   30;   19
  310;20170108;  259;    9;   23;   40;    2;   10;   11
  310;20170109;  196;   67;   73;  110;   21;   30;    1
  310;20170110;  255;   45;   48;   70;    6;   30;    8
  310;20170111;  261;   87;  102;  130;   10;   60;    1
  310;20170112;  235;   59;   85;  130;   24;   40;   21
  310;20170113;  304;   98;  104;  130;    1;   70;   16
  310;20170114;  312;   71;   73;  100;    1;   50;    8
  310;20170115;  294;   10;   28;   50;    1;    0;   22
  310;20170116;   53;   16;   27;   50;   20;   10;    1
  310;20170117;   88;   32;   35;   60;   10;   20;   16
  310;20170118;   62;   30;   31;   40;    6;   20;    1
  310;20170119;   51;   38;   39;   40;    1;   30;    5
  310;20170120;   53;   45;   46;   60;   14;   30;    7
  310;20170121;  105;   30;   40;   50;    1;   20;   17
  310;20170122;  238;    9;   19;   40;    3;   10;   10
  310;20170123;  231;   38;   40;   60;   12;   20;    1
  310;20170124;  213;   19;   28;   50;    1;   10;   13
  310;20170125;  119;   43;   46;   70;   22;   20;    2
  310;20170126;  142;   56;   59;   80;   19;   50;    3
  310;20170127;  133;   63;   64;   80;    6;   30;   13
  310;20170128;  178;   66;   72;   80;    4;   60;   15
  310;20170129;  182;   81;   84;  100;   18;   60;    2
  310;20170130;  244;   28;   57;  110;    3;   20;   19
  310;20170131;  112;   50;   54;   80;   19;   30;    2
  310;20170201;  142;   63;   69;   80;    7;   60;    9
  310;20170202;  163;   77;   79;  100;   14;   60;    7
  310;20170203;  166;   66;   74;   90;   13;   60;    2
  310;20170204;  166;   15;   47;   90;    1;   20;   17
  310;20170205;   45;   36;   49;   70;   15;   30;    2
  310;20170206;   59;    8;   25;   50;   22;   10;   10
  310;20170207;  111;   33;   40;   60;    9;   10;   19
  310;20170208;   34;   42;   43;   50;    1;   40;    3
  310;20170209;   59;   49;   50;   60;   22;   40;   14
  310;20170210;   49;   45;   45;   60;    6;   30;   20
  310;20170211;   43;   41;   41;   50;   11;   30;    1
  310;20170212;   72;   58;   59;   90;   24;   30;    3
  310;20170213;   77;   82;   82;   90;    8;   70;    2
  310;20170214;  102;   70;   71;   90;    2;   50;   21
  310;20170215;  180;   39;   50;   70;   12;   30;    4
  310;20170216;  242;   58;   62;   80;   12;   40;    1
  310;20170217;  273;   43;   44;   70;    1;   10;   20
  310;20170218;  196;   33;   35;   60;   21;   10;    1
  310;20170219;  237;   63;   67;   90;    7;   50;   21
  310;20170220;  247;   81;   84;  110;   12;   60;    1
  310;20170221;  250;   80;   85;  140;   23;   50;   17
  310;20170222;  247;  159;  160;  180;   15;  140;    2
  310;20170223;  247;  146;  162;  230;   16;  100;   23
  310;20170224;  287;   43;   50;   90;    1;   30;   19
  310;20170225;  205;   92;   94;  120;   17;   60;    1
  310;20170226;  212;   93;   93;  100;    1;   80;   19
  310;20170227;  199;  114;  118;  140;   15;   80;    1
  310;20170228;  220;  101;  104;  140;    6;   60;   22
  310;20170301;  249;   61;   70;  140;    3;   10;   20
  310;20170302;  249;  121;  126;  180;    3;   50;   24
  310;20170303;  150;   64;   67;   90;   19;   50;    1
  310;20170304;  193;   50;   62;   90;    6;   30;   18
  310;20170305;  193;   93;   96;  140;   13;   70;   18
  310;20170306;  289;   51;   53;   70;    4;   40;   19
  310;20170307;  267;   35;   44;   60;   13;   30;    5
  310;20170308;  225;   66;   80;  130;   14;   20;   22
  310;20170309;  271;   47;   61;  110;    9;   20;   23
  310;20170310;  131;   31;   38;   70;   17;    0;    3
  310;20170311;  107;   34;   37;   70;   20;   20;    3
  310;20170312;   57;   16;   31;   50;    5;   10;   14
  310;20170313;  321;   33;   42;   60;    6;   20;   20
  310;20170314;  244;   48;   51;   80;   13;   40;    2
  310;20170315;  268;   14;   27;   60;    3;   10;    6
  310;20170316;  233;   28;   34;   60;   22;   10;    9
  310;20170317;  256;   76;   83;  160;   24;   20;    5
  310;20170318;  257;  110;  111;  190;    1;   60;   23
  310;20170319;  243;  121;  122;  170;   14;   80;    2
  310;20170320;  231;  113;  115;  140;   14;   90;    7
  310;20170321;  245;   74;   82;  100;    7;   60;   19
  310;20170322;  147;   65;   70;  100;   11;   40;   18
  310;20170323;   64;   67;   70;   90;   16;   30;    6
  310;20170324;   61;   72;   73;   90;   13;   50;   20
  310;20170325;   48;   85;   85;  120;   13;   60;    2
  310;20170326;   54;   61;   61;   70;    1;   50;   18
  310;20170327;   87;   37;   39;   60;   11;   20;   19
  310;20170328;  235;   31;   44;   90;   17;   20;    2
  310;20170329;  233;   68;   75;  120;   12;   50;   20
  310;20170330;  177;   62;   65;   80;   15;   50;   11
  310;20170331;  208;   41;   65;  100;   12;   20;   22
  310;20170401;  222;   20;   31;   60;    3;   10;   20
  310;20170402;  299;   22;   33;   50;   11;   20;    1
  310;20170403;  109;   16;   23;   50;   21;   10;    3
  310;20170404;  289;   28;   38;   60;   14;   20;   11
  310;20170405;  343;   51;   51;   70;   13;   30;   20
  310;20170406;  339;   30;   37;   60;    9;    0;   20
  310;20170407;  287;   29;   40;   60;   12;   20;   20
  310;20170408;  303;    3;   21;   40;   21;   10;    1
  310;20170409;  156;   17;   31;   70;   24;   10;   18
  310;20170410;  323;   48;   49;   80;    1;   20;   21
  310;20170411;  256;   45;   49;   70;   24;   20;    1
  310;20170412;  248;   88;   91;  120;   13;   70;    1
  310;20170413;  279;   47;   52;   70;   14;   40;   18
  310;20170414;  255;   50;   53;   80;   22;   20;    5
  310;20170415;  278;   69;   73;  110;    3;   50;   18
  310;20170416;  284;   51;   58;   90;   12;   20;   20
  310;20170417;  349;   51;   62;   80;    1;   30;   24
  310;20170418;   15;   39;   45;   60;    8;   20;   17
  310;20170419;   39;   41;   42;   60;   10;   20;   22
  310;20170420;  241;   25;   37;   50;    8;   30;    1
  310;20170421;  260;   55;   57;   70;   11;   40;    1
  310;20170422;  350;   39;   44;   70;    4;   10;    7
  310;20170423;  287;   17;   35;   70;   14;   10;   19
  310;20170424;  250;   61;   72;  100;   11;   30;   22
  310;20170425;  308;   62;   64;   90;    1;   20;   20
  310;20170426;  351;   43;   45;   70;   13;   10;    3
  310;20170427;  275;   37;   50;   80;   18;   20;    4
  310;20170428;  308;   34;   43;   70;    1;   10;   22
  310;20170429;  120;   28;   44;   80;   19;   10;   11
  310;20170430;  111;   90;   95;  110;   11;   80;    1
  310;20170501;  172;   52;   65;  110;   11;   10;   19
  310;20170502;    4;   28;   33;   60;   11;   20;    3
  310;20170503;   47;   41;   42;   60;   10;   20;    2
  310;20170504;   45;   60;   61;   80;   17;   40;    2
  310;20170505;   63;   53;   55;   80;    2;   40;   15
  310;20170506;   42;   56;   61;   80;   11;   40;   21
  310;20170507;  340;   55;   57;   70;    6;   40;    2
  310;20170508;  354;   60;   65;  110;   16;   40;    8
  310;20170509;   15;   35;   37;   60;   16;   20;    3
  310;20170510;   53;   29;   37;   60;   15;   10;   13
  310;20170511;   98;   37;   44;   70;   18;   20;   12
  310;20170512;  194;   43;   50;   70;   12;   30;   22
  310;20170513;  217;   35;   46;   80;   14;   20;   21
  310;20170514;  232;   52;   64;  110;   12;   30;    1
  310;20170515;  195;   43;   49;   70;   11;   20;    8
